mean_intensity,std_intensity,variance,entropy,edge_count,glcm_contrast,glcm_homogeneity,filename,masked_pixel_count
51.09978846777682,76.28386865841416,5819.228617494182,2.9886607344039122,15011,110.79009202391671,0.7456528261362888,10108.png,111606
22.764362335205078,58.741159802359455,3450.52385492633,1.4647185473155788,11685,184.95627446183948,0.8843888816992588,10113.png,42489
38.81609344482422,73.8356388233964,5451.7015604590415,1.9860155847542564,6514,87.69471624266143,0.8412739533694152,10116.png,62805
49.68149948120117,77.90603960681165,6069.351007218105,2.889387356983861,29307,466.5698538405086,0.7326569109695399,10120.png,94417
34.28282928466797,70.5301317381342,4974.499482998566,1.9878231542391218,11499,100.64254372553815,0.8465785994676132,10123.png,59824
36.3801383972168,65.30309266098539,4264.493911089243,2.5045551999369193,25732,260.5260136374754,0.7661954028101099,10134.png,76427
27.64124298095703,63.8901594156651,4081.9524701591,1.7150780286815337,15346,260.54945113747556,0.8619857017462855,10143.png,52346
31.165740966796875,70.68525620428784,4996.405444665812,1.6995537226444943,8214,90.55799749266146,0.8812324464100791,10145.png,50606
37.601314544677734,69.90250405960415,4886.3600738029745,2.384660328180114,22737,333.48635488013696,0.7933101676821211,10146.png,75785
75.94490432739258,81.9936150473202,6722.952908528134,3.5489462870475843,33386,173.97066872553816,0.6285118771975124,10150.png,139077
50.946388244628906,78.42145380984596,6149.924417649803,2.7710005481017745,27642,298.5318003913893,0.7457206868276712,10151.png,90299
49.53831481933594,78.28585191955827,6128.674610771006,2.692365161429678,26524,286.0795315557729,0.7577564927862201,10153.png,87841
72.70790616765481,82.8500056209954,6864.123431398969,3.5508832233605414,13143,147.69533504018318,0.7009340871473165,10154.png,193211
29.10568618774414,63.862546747135454,4078.4248770300615,1.90476807575793,18396,304.27660989481404,0.8381012951286725,10155.png,57725
52.56858825683594,80.50258454108526,6480.666117794579,2.8581930524217,20416,153.43653681506854,0.7564750628295918,10156.png,96761
40.25960159301758,79.45177422908424,6312.584428149374,2.213462873280529,15853,360.2689005931996,0.8288715251854762,10158.png,71316
38.82157897949219,70.1393839152458,4919.533176010242,2.533988693835339,18113,225.00411264677103,0.7859848737912677,10160.png,83328
37.45949172973633,73.66751746175174,5426.9031289774975,2.1900730654485225,20721,389.94798036937374,0.8180676444119058,10164.png,66977
73.28565158507223,86.228404550566,7435.33775133607,3.567312294301597,13857,86.16570285186572,0.6836669784971509,10179.png,152986
41.531761169433594,72.55670104878396,5264.474867082608,2.5177172555150578,26880,421.7793771404111,0.7640278593833536,10181.png,79446
49.871273040771484,74.49854781786878,5550.0336269712825,3.1923713721509714,29956,233.7719850782778,0.6958014560297859,10187.png,102609
53.31367874145508,92.00273185303689,8464.50266842181,2.2363424960414187,17139,251.8436047578278,0.8332801955943683,10188.png,75963
55.165611267089844,87.20486030490983,7604.687660798838,2.4113678361681044,8503,283.8795101516633,0.8227205789384828,10190.png,87564
35.44477462768555,66.97241612462092,4485.304521569384,2.5906525291542173,11606,260.0949119373777,0.7843104796265192,10194.png,83172
17.204566955566406,51.8276066822406,2686.10081440903,1.1240114475954137,4230,74.28089071673186,0.9217664231870505,10202.png,31068
45.0944938659668,72.00395780632658,5184.569939775258,2.6649180091593223,21020,317.2360720401173,0.7602105944616161,10206.png,90129
46.73830032348633,80.7369631613933,6518.45722052418,2.4258022044073275,22379,179.9919199486301,0.7964818664808775,10209.png,79768
48.344398498535156,87.32186524885084,7625.1081505384645,2.16704094591122,19210,352.4936552103718,0.8318622939051044,10210.png,76573
36.73941421508789,69.64764940260525,4850.79506730822,2.3139471802836065,21613,327.83735934442274,0.8006746340154324,10214.png,73866
64.50736999511719,103.20613192891724,10651.50566772907,2.0091138940749143,14405,489.97261420621317,0.8684839580758679,10222.png,81946
46.782291412353516,78.59197557156591,6176.698624241613,2.6999484361479698,23217,473.8160775440313,0.7641338807360066,10223.png,93360
40.2187614440918,72.2045227242388,5213.493101835118,2.686776656220928,26453,276.21797792318984,0.7490029230630022,10227.png,91666
45.559303283691406,74.69536055876786,5579.3968890043325,2.880428334567202,28954,435.3200984589041,0.7331504250067794,10234.png,90614
57.33231784986413,87.10003846060424,7586.416699838737,2.656204516623476,7209,112.24678805411388,0.8036068922668567,10236.png,102425
44.82224655151367,76.20794439034893,5807.650788202514,2.3258180732439913,15754,216.86335004892362,0.8016887360902205,10238.png,79447
59.38434982299805,75.80317140838358,5746.120795568782,3.4728373226935503,25703,198.6611194349315,0.6689394720432026,10242.png,121646
52.82516860961914,77.78276343896803,6050.158288202463,3.0717713670095486,25099,213.266458231409,0.723299346081874,10245.png,104956
81.49580001831055,88.32545144858021,7801.3853735955,3.953296310460008,41700,621.1744129158513,0.6021564337800731,10248.png,140682
44.800804138183594,79.23823475411713,6278.697846948577,2.2257947028793397,22389,290.15588307240694,0.8085652871103925,10250.png,76364
48.61838912963867,81.82597403998977,6695.490027593081,2.4415308114228025,22396,397.88491086717204,0.7921233970939235,10253.png,84176
68.85291290283203,86.45470399288672,7474.415842497663,3.1588961877798867,32303,337.2872316841977,0.6992319847043683,10258.png,115847
52.10127258300781,87.3398994684103,7628.258039152017,2.4989206842052862,23434,398.50652060909977,0.7895182243521912,10261.png,81517
32.047603607177734,69.00232866627404,4761.321361368504,1.9523371544451125,19029,311.15597862646774,0.8364507331067552,10262.png,57653
40.56753921508789,73.48519972187525,5400.074578163894,2.5744859906041553,24951,397.58516542318966,0.7755249262669888,10263.png,84587
40.55427169799805,73.44965085742024,5394.851211076933,2.525576763454253,23124,237.72942912181998,0.7806327179341676,10265.png,78930
30.35794448852539,69.29597104058949,4801.931602458219,1.7315451726032416,14247,151.71959852005867,0.8657927794853862,10268.png,50199
38.169979095458984,79.72805586829526,6356.56289253801,1.8641237963705497,12779,222.52942300636,0.8630269902763905,10271.png,56192
34.431114196777344,67.03971721988314,4494.323684921896,2.295675977876636,22367,390.83070113747567,0.7954183139672676,10273.png,72795
51.938358306884766,79.52793261447684,6324.692065932768,2.903307734239567,29864,463.4832054182973,0.7302679886774625,10276.png,95302
43.4034309387207,71.83581162884836,5160.383832375386,2.791371735699078,15425,295.6207115337574,0.7546940937314803,10278.png,92110
51.84783172607422,80.20435468327545,6432.738510160649,2.7623483899500507,28178,293.3626161937378,0.7477700630264881,10280.png,90212
42.09808349609375,75.3363373213579,5675.563720997423,2.397934854770397,25361,522.4878990337572,0.7827827843426416,10289.png,74669
48.24457931518555,82.22481115909754,6760.919570149252,2.350814230807395,17634,237.327551675636,0.811626540228047,10290.png,84266
24.177692413330078,58.86896310327896,3465.5548168552195,1.5850075642521564,13201,206.83948446673185,0.8696051826970445,10296.png,45160
39.554386138916016,68.87207796622434,4743.363123385685,2.555137965345025,27739,237.14648819716234,0.7577995863530987,10297.png,86038
29.155670166015625,65.70847786015021,4317.60406269785,1.74883666229669,14070,186.40294765166337,0.8632915501624732,10298.png,53586
52.35517883300781,81.53999306904977,6648.770469700685,2.7648401653186405,19668,418.72520181017615,0.7681026773123555,10305.png,93089
33.966732025146484,74.38242065518769,5532.744502525291,1.617435556698645,13512,222.70503608121317,0.8804392319991723,10307.png,55494
43.15210723876953,74.92188118309558,5613.2882800138905,2.6834847400938697,12215,193.45294918052832,0.790160721724883,10309.png,82666
40.879730224609375,73.419828537235,5390.471222436987,2.4697753573429924,15841,273.5824363992172,0.798045428230868,10310.png,76931
43.3692626953125,75.67205585871258,5726.260037884116,2.7261493107385117,25804,592.5833384295497,0.7584787263139616,10317.png,87111
58.443477630615234,89.25027077915459,7965.610834152416,2.9330216669292826,27578,585.5833766511739,0.7528103707859989,10320.png,96392
37.87940979003906,68.53217935073152,4696.659606560832,2.5118210473036564,19915,288.2276862157534,0.7784804347517682,10323.png,78581
56.927337646484375,81.52648621607881,6646.567954740487,3.103866842611281,28824,348.8722251100782,0.7144411819824545,10327.png,111505
47.74379348754883,76.91839623734792,5916.4396797256595,2.682563208291722,24793,338.44272871819953,0.7583138939263784,10328.png,92774
42.42059326171875,77.3104049674906,5976.898716237396,2.423585215657894,24349,647.530218016145,0.790945256899491,10329.png,78009
48.75642013549805,83.13287012677877,6911.074095515865,2.4589512854325446,24655,535.7779400073387,0.7875620063868153,10330.png,80360
45.032962799072266,75.81546671770577,5747.984993623551,2.691759911295948,23565,208.23276969178076,0.7653055961597733,10331.png,84913
59.66041551438053,86.8388169524125,7540.980129694605,2.6389370403026424,4827,126.03167248448582,0.8035075058647689,10332.png,106655
58.14738464355469,83.41818225466267,6958.593130672118,2.8164500936438257,23810,365.04580479452056,0.7457335248606896,10346.png,101221
43.027122497558594,80.2488342190746,6439.875393520517,2.2717738020923277,22254,700.0880626223088,0.8066767165869817,10350.png,75109
88.18023111979167,83.3681536135097,6950.249036925752,4.338100932772502,22113,141.87362035225044,0.5866427196477096,10351.png,194412
44.828697204589844,75.98503877737228,5773.726117998769,2.8055353760711426,28208,283.7675131482388,0.7442411368593969,10354.png,94456
40.758174896240234,74.72148193013993,5583.299861836227,2.1467436318859456,24133,483.2450159001956,0.7965494555017593,10355.png,69198
69.37546920776367,77.74139549730819,6043.724573868891,3.706608955907674,36483,210.85244159735814,0.6263670340605305,10356.png,139385
36.59950256347656,84.47502599130733,7136.030016232049,1.2206676091830548,7831,323.37852403375746,0.9347405192858792,10362.png,47108
39.29885482788086,72.80646810974514,5300.781798615337,2.4942284134574533,24586,392.96428571428567,0.7811631015562255,10363.png,75247
38.78042221069336,74.74976835904846,5587.5278697314025,2.1938939805776294,9255,207.6998990949119,0.8290773640595198,10364.png,74877
35.966434478759766,70.23337468592135,4932.726919773018,2.3389299772094088,24522,358.396297089041,0.7816271980926993,10367.png,71980
32.41670227050781,69.9494398657921,4892.924137538066,1.8120299503336723,16578,196.9278987279843,0.8553314306777572,10372.png,54322
39.59992218017578,80.59342517205224,6495.300180963182,1.976026118431223,16345,345.17886191291586,0.8526494305043042,10377.png,64105
40.90053176879883,72.98193045246735,5326.362172568781,2.695680049977803,27685,289.93214897260276,0.7573009060933767,10378.png,90291
48.17426681518555,87.78559110167248,7706.310005070038,2.108032339203571,15693,542.1234176247553,0.8448723936404128,10388.png,72167
59.52372741699219,81.23833164448487,6599.666528379312,3.3783213656500983,36115,457.2071535591977,0.6656205940035964,10391.png,118013
55.853515625,89.20125056275404,7956.8631019592285,2.6267154208859744,24183,416.1121193126222,0.7758188977940657,10394.png,86948
46.170318603515625,75.96616457645847,5770.858160457574,2.88291994130975,30958,328.47913099315076,0.7265670098550805,10395.png,97756
59.29753112792969,81.11474732118307,6579.602232979378,3.006416136108698,32938,191.1300070327788,0.6996179621830887,10397.png,108412
43.03886413574219,72.42819746718844,5245.843788346043,2.637943905827223,27210,191.11357173434442,0.7544397892161483,10399.png,83485
51.018165588378906,74.96192875006848,5619.290761930344,2.928990731310741,18627,138.5719866071428,0.7300422786024074,10403.png,98292
36.3265495300293,72.74136519901181,5291.306211016006,2.11207025818572,15863,443.4819823263207,0.832351065549207,10404.png,63438
50.976192474365234,76.92630546727207,5917.6564728440535,2.847198611929383,30263,237.01728381849313,0.7288872933339154,10415.png,95643
56.66868209838867,93.7414005871738,8787.450184044988,2.3377665862173536,18415,293.14636206580235,0.8236612939657211,10418.png,80610
54.92422103881836,85.53308704818073,7315.908979991664,2.8825805524551473,26673,477.99042930528356,0.7565619845080193,10420.png,95283
35.2219352722168,71.74448841545558,5147.2716179954405,2.1119798401453886,21044,207.19207895058707,0.8190360403293442,10430.png,66083
70.24923706054688,85.7720458904266,7356.843856229447,3.4540797562569048,6836,231.8533894936399,0.7113031722627832,10434.png,118789
41.69123077392578,85.02334829656598,7228.96975555917,1.6874086328974258,4289,68.58356011497062,0.9079634502310505,10435.png,58645
31.052711486816406,65.81735074337988,4331.923658877087,2.003378342117039,18136,299.80708017367897,0.8273009605454472,10436.png,58112
50.76366424560547,80.01882355618875,6403.012123316468,2.688498670863435,26283,166.87328002690796,0.7583074656072571,10438.png,88007
49.084835052490234,90.12709498735285,8122.8932508593225,1.7891823150910342,13483,378.07665728962814,0.8764806586543744,10440.png,65618
43.942787170410156,83.98687046442409,7053.794410407951,2.1625572695399318,15240,604.5898896159492,0.8389941853046495,10442.png,70935
62.30275914288949,81.11925309671622,6580.333222969103,3.5129163768431457,11577,138.2900890552767,0.7041430642798981,10444.png,133398
45.36882781982422,74.87229110870045,5605.859975865984,2.694613223041139,27514,204.18709485078276,0.7509217427210251,10446.png,91384
39.08019256591797,72.07917110275264,5195.406906859891,2.2325606706946277,22891,179.6689166462818,0.8002353063550539,10447.png,68076
54.57805633544922,79.97486522674566,6395.979068036133,3.134638117025288,10739,110.95592282289628,0.7467518350455342,10448.png,101920
82.0761075428195,90.00026111741305,8100.047001202532,3.668157867908669,15075,131.18786177094694,0.6898695497428432,10449.png,202347
34.874019622802734,64.54223700360616,4165.700357429669,2.37420178769358,17007,174.96037181996076,0.793297412150651,10453.png,74301
43.40586853027344,71.93594815279698,5174.780636641895,2.5909920408237266,28543,283.678280944227,0.7507817241020329,10459.png,85500
43.95286560058594,77.2297138035673,5964.428694180911,2.22363805545173,23676,445.81635273972597,0.8020548601478483,10460.png,74181
67.47130966186523,77.9191197462504,6071.38922203051,3.5836020626583167,34135,205.15168633806258,0.6368742182662657,10466.png,135392
53.524967193603516,90.49382391219332,8189.132166251053,2.5343788438150003,21201,436.7530042196672,0.7973654980208161,10475.png,85779
37.75543975830078,69.53563647183759,4835.204739543551,2.4456514558206033,16026,374.70411876223073,0.7940906086949651,10476.png,74292
36.18415069580078,70.96599474563536,5036.172410237545,2.35463328723454,23651,516.0666202910958,0.7899650245672477,10477.png,77430
30.282470703125,66.46892239064475,4418.117643773556,1.8776526277045686,16922,463.4519095523484,0.8462220860301044,10479.png,56535
56.54375076293945,81.93476976543761,6713.306496515268,2.9771364145858454,24436,268.6614787181996,0.7312577097484718,10481.png,103356
28.20450210571289,70.36881799045904,4951.770545374351,1.4056884819374766,11497,295.2697835127202,0.9005928628252722,10485.png,42839
42.83294677734375,74.42090085062497,5538.470483418554,2.7239860329834378,26980,360.7263790362034,0.7522113021010203,10486.png,88328
44.912498474121094,86.06542216673512,7407.25689273834,2.0069301245020945,16582,388.6429947407045,0.8516961331884337,10487.png,67976
51.26970672607422,81.41265956828592,6628.021137981617,2.7314992336650774,28069,308.1710494129158,0.7540679267797952,10488.png,90374
49.01945877075195,87.67804495184174,7687.439566577181,2.2120108572059887,13624,301.1165377323874,0.841185431577719,10489.png,73772
18.847976684570312,54.4505529358739,2964.8627150224056,1.2492757634703535,11959,195.58770333904107,0.9011031762310674,10499.png,34002
26.74749755859375,63.964007817724735,4091.394296105951,1.6148740155352082,13944,249.3902198507827,0.8744309057972742,10501.png,49650
43.73330307006836,77.28544073882912,5973.039350195069,2.3985678305611873,8914,248.57950862279841,0.8118035332747626,10507.png,81955
55.901023864746094,80.85577664012736,6537.656616078166,3.0084413974704125,30295,450.8146327666341,0.7221797785109619,10509.png,103564
20.089588165283203,58.84846131775437,3463.1413994672325,1.2097326209043144,12653,342.11344942514677,0.9070245170981998,10510.png,35033
37.51695251464844,69.51444178489086,4832.2576166649815,2.5722375415551713,24334,347.74303602005875,0.7685645393310119,10513.png,85753
40.40256881713867,72.10331549541397,5198.888105431204,2.3753156964689186,6233,85.43901357632092,0.8206885395197228,10518.png,76807
35.200836181640625,70.64032227730783,4990.0551314419135,2.063230504875343,20362,415.3801064090019,0.8192096058191843,10519.png,62455
52.133323669433594,89.75840291372397,8056.570893622411,2.137735707934293,19709,505.5364634295499,0.8341032530605491,10522.png,77855
38.388221740722656,71.63319226756235,5131.314234441554,2.142424245052089,20918,197.51215447651657,0.813215564417883,10525.png,67527
38.0312614440918,69.28269458859643,4800.091769456729,2.3112012350465827,8850,124.76337756849315,0.8110401344334428,10528.png,74388
39.22989273071289,78.45392929639371,6155.019022043543,2.201358758040381,15720,344.6684082986791,0.8293637414201847,10532.png,70609
43.94807815551758,84.46018383111293,7133.52265278539,2.2312670568151867,15852,392.45793710249507,0.8332694553588695,10538.png,75321
54.38298416137695,85.01380836387888,7227.347612530322,2.79597725345412,25943,355.37528284001945,0.7594497685749307,10539.png,92340
49.65052795410156,82.88836889286283,6870.481697719311,2.624855913319124,25722,422.9674810420744,0.7694624137250444,10542.png,84532
34.38444137573242,67.91905694493855,4612.998296289805,2.3615558705294486,9022,234.31769814090023,0.8146392153123958,10547.png,75591
33.73931121826172,71.6300717314088,5130.867176246771,2.02421333607765,20248,284.22530883072403,0.8273560694616117,10549.png,61120
45.274723052978516,75.72422332491041,5734.157998160907,2.8523483564774956,26865,340.91400134540106,0.7467415729853476,10555.png,92424
33.959537506103516,67.22232903960192,4518.841521508508,2.065312756613756,14873,329.7517199730919,0.8220115967093423,10561.png,67289
47.90103530883789,78.61945423063466,6181.0185835228585,2.6464554762498227,18225,470.51216976516633,0.7774228009454821,10563.png,85392
46.38414001464844,80.06459368099398,6410.3391613026615,2.603480060466066,18079,249.8345538772015,0.7830285881525219,10567.png,87296
30.052051544189453,65.72270340232912,4319.473742510523,1.8197677918497337,17552,202.98367936643834,0.8425876718381973,10568.png,53075
35.24310302734375,77.52308339392529,6009.828458901495,1.6192183276359082,11707,230.99354054549903,0.8903428414166709,10575.png,53910
66.83668518066406,88.5692618118788,7844.514137901133,3.2886194823930865,30607,475.1958628913894,0.6931346787765807,10579.png,118910
27.290042877197266,63.32243367659906,4009.730606727287,1.6762794566582775,7022,106.18982387475535,0.8783435997319334,10586.png,49771
30.296920776367188,66.0575522967127,4363.600215432933,1.8806235222642487,17220,436.78141053082186,0.8447780435970605,10594.png,56705
39.28327178955078,72.55521943921094,5264.259867872053,2.3349600463861973,8758,281.46713704745594,0.8199741295926326,10595.png,75318
46.05569076538086,76.86484764412353,5908.2048033543215,2.818680098632429,27383,285.4797119618395,0.7465542093643798,10599.png,94185
65.61073684692383,80.95653435415751,6553.960454635886,3.4109649570347593,9678,130.66756360078276,0.7005498396099055,10600.png,135959
37.68154525756836,73.58468861328477,5414.7063983140815,2.2177393027908483,18958,489.38871391878683,0.8142014516016813,10603.png,71388
42.36991500854492,84.70215509665064,7174.455078017061,1.9589832593535148,14678,623.9655088062623,0.8569517575775665,10605.png,65316
66.27779388427734,87.7782308805536,7705.017816519772,3.2147900849068685,31312,345.91929886252444,0.7045391258299623,10611.png,113071
48.131961822509766,73.58432245911553,5414.6525117670935,3.0598509474691498,12894,211.9383790973581,0.7396052885392731,10613.png,99420
51.21895980834961,76.30500617761363,5822.453967765654,2.840857550904464,27786,281.0092954990214,0.7273527432936477,10618.png,98765
66.45588485054348,82.34044489086182,6779.948864825053,3.484523979572378,16516,123.26512379817919,0.6900690419269851,10622.png,134005
43.07759475708008,76.69545974137661,5882.193544941121,2.521085395661947,15874,517.2203782411937,0.7950082707708086,10627.png,79204
34.60383605957031,69.47497858999,4826.772650079569,2.1203754596864672,21704,287.17726424902145,0.8167837192410716,10635.png,65800
54.90220642089844,77.4631152324195,6000.534221511101,3.1627766336210006,20118,103.46735108855184,0.7201706130650954,10637.png,108975
38.257930755615234,71.91965412436384,5172.436649368126,2.1778242589136854,20295,268.51432546477497,0.8165486248311961,10642.png,67411
34.62818908691406,68.85773159693595,4741.387200675672,2.2024050729538764,13473,311.2854467343443,0.828878364484364,10644.png,67675
28.07605743408203,69.7606834943911,4866.5529616046115,1.427443584972879,12106,292.1047004953523,0.8971626064877435,10645.png,43233
33.6562385559082,68.33941697878299,4670.275912999972,2.077921104667791,19909,313.2439380503914,0.8209136624869119,10648.png,63217
35.88185501098633,70.00360937163346,4900.505325056247,2.3403656237936206,24791,377.04312928082186,0.7804422110833282,10650.png,71838
55.477752685546875,78.02242084589639,6087.498154654168,3.4571775801881683,6660,135.28607356898235,0.6928809154812143,10657.png,128619
59.56015396118164,92.20982679995926,8502.652158478486,2.7490832355528383,23652,443.48991713551857,0.7794047594414024,10662.png,92579
31.709033966064453,66.36451691758442,4404.24910570435,2.09679489618614,14150,323.7825036692758,0.8254245556096413,10671.png,67291
44.192649841308594,84.56720058681958,7151.611415091378,1.9909503130477304,5141,81.06746116682973,0.8804183620509619,10677.png,67133
39.63396453857422,72.83667291481851,5305.180921300256,2.4580968151968006,25992,429.5144630626223,0.7754906484339827,10682.png,78452
46.81708526611328,77.31002286153777,5976.839634851494,2.859443408317845,26649,432.33971379647744,0.7484923913153164,10687.png,92621
63.76530456542969,86.21538431991944,7433.09249343141,3.072091761398706,29456,351.3400654354207,0.7192349066335328,10688.png,107600
41.23809814453125,71.69097952785086,5139.596545662731,2.5885997097793934,10136,128.70304855675144,0.7943418451150318,10689.png,84232
26.650482177734375,63.203111232128634,3994.633269420825,1.7625555999962796,14151,410.42061368639924,0.8561728301061438,10690.png,56470
54.81006622314453,86.30836748061967,7449.134297169687,2.639865820587173,23678,294.93421676247556,0.7750989546671115,10691.png,92132
32.61692810058594,66.78381359643484,4460.077758483356,2.1100713685741175,21257,418.5264417196672,0.8144847749719092,10694.png,64507
52.8263053894043,78.76284501601913,6203.58575501745,2.906880801224149,28896,300.06875305772985,0.7216242982302534,10696.png,99469
72.41226959228516,82.05102366718579,6732.370484833082,3.7782903340863214,22099,215.8148276969178,0.6336485394649048,10697.png,154342
61.528907775878906,85.54428013457328,7317.823863742349,3.08056475357117,16557,328.10203644814095,0.7364254475472993,10701.png,105884
41.343162536621094,70.15580086095319,4921.8363944417215,2.548272875020012,15752,112.77719086350294,0.7784108296316805,10702.png,79458
51.904632568359375,79.56326300325945,6330.312819725834,2.8893053324451228,29481,473.2167471868885,0.7317755996452456,10703.png,95148
31.24160385131836,64.06684826551817,4104.5610466769285,1.969307332059208,18893,180.68039077788646,0.8254178112748253,10705.png,60714
52.83086013793945,75.11404881200586,5642.1203289324,3.326364222466388,32311,185.19622981898243,0.6859485618826622,10712.png,106140
33.75960159301758,68.9185668547894,4749.768857318077,2.2308752956482016,22435,275.0737830234833,0.7970468166017397,10713.png,68620
52.09389877319336,77.81347056768962,6054.936201788698,3.033922022588547,24137,190.02083078522503,0.7304509915211523,10714.png,103140
50.392635345458984,77.78666666855683,6050.76551140517,2.9156890416814956,16061,180.47357356898237,0.7510390638450056,10715.png,91317
43.14332962036133,75.60434958434486,5716.017676071828,2.601343316350995,21200,147.8853274828767,0.7838301829832354,10719.png,82087
48.67938232421875,81.88751946690469,6705.565844442695,2.3320702431210747,10446,118.47005717954988,0.8214720252321753,10726.png,78218
31.827926635742188,68.7426234533283,4725.5482792460825,1.9569114861120056,18815,307.58958766511745,0.8361902269746271,10729.png,57622
76.06278991699219,85.67764464789911,7340.658792411676,3.7507561158926936,18676,288.5269080234834,0.655801357605615,10730.png,138481
43.693687438964844,72.28725156004809,5225.446738105675,2.938377461363478,17544,388.90377323874753,0.7392739197673718,10734.png,98085
50.14739990234375,83.37948716352882,6952.138879653066,2.546553691672334,23205,362.9994343199609,0.7848050247027984,10736.png,89056
58.94715881347656,84.95409935762349,7217.198997664964,2.8277002132852442,7873,157.02192392367897,0.7830483865208488,10737.png,113653
41.91722106933594,74.75553071595589,5588.389372624224,2.529682797731427,26685,466.80366316046974,0.771909002514515,10743.png,84182
35.36446762084961,68.64700911300659,4712.41186016121,2.2417585683541073,20641,331.21936919031293,0.8110533308624807,10745.png,71307
39.75615692138672,69.83785495842585,4877.325985194126,2.453405270550783,18059,125.41452880381601,0.7832214461780109,10747.png,74335
71.66158676147461,78.99287839602576,6239.874837289313,3.7116290288615725,37169,234.0704118762231,0.6120309507830552,10754.png,140428
21.547100067138672,59.47768350492063,3537.594835111507,1.3115344120604921,4628,128.4320572407045,0.9128983165476581,10755.png,38856
52.412715911865234,75.28644120063004,5668.048228655924,3.32687949156791,18098,128.08531830968687,0.7136064613846732,10758.png,107017
45.79277038574219,85.0426788995667,7232.257234414807,2.245617226025562,20386,345.5123685176125,0.8230082398150279,10761.png,76602
